created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2023-01-25T10:27:22+01:00,72,295.84439,5.19301,1536.32239,275.08673,5.21198,1433.74695,16.45930,-47.30528,,,,
2023-01-25T10:28:11+01:00,73,253.34035,5.15980,1307.18604,291.01898,5.24518,1526.44653,16.55931,-47.16801,,,,
2023-01-25T10:28:58+01:00,74,248.98822,5.31630,1323.69519,294.87939,5.17403,1525.71606,16.67570,-47.00755,,,,
2023-01-25T10:29:44+01:00,75,243.18390,5.31156,1291.68494,285.22690,5.35422,1527.16614,16.78942,-46.85003,,,,
2023-01-25T10:30:37+01:00,76,243.66766,5.51055,1342.74243,293.91437,4.96994,1460.73596,16.89578,-46.70206,,,,
2023-01-25T10:31:24+01:00,77,262.52505,5.10286,1339.62939,271.70551,5.43477,1476.65601,17.02070,-46.52742,,,,
2023-01-25T10:32:14+01:00,78,259.14169,5.21198,1350.64160,335.36865,5.10761,1712.93176,17.13119,-46.37222,,,,
2023-01-25T10:33:02+01:00,79,256.72467,5.12184,1314.90381,299.22150,5.21198,1559.53687,17.24840,-46.20677,,,,
2023-01-25T10:33:54+01:00,80,272.67163,5.22147,1423.74597,319.47205,4.93669,1577.13489,17.36297,-46.04428,,,,
2023-01-25T10:34:46+01:00,81,250.43903,5.45845,1367.00940,299.22150,5.17403,1548.18225,17.48420,-45.87146,,,,
2023-01-25T10:35:42+01:00,82,258.17493,5.24044,1352.94934,301.63336,5.26889,1589.27222,17.60508,-45.69827,,,,
2023-01-25T10:36:54+01:00,83,272.18857,5.20724,1417.35071,324.29053,5.01742,1627.10217,17.73485,-45.51131,,,,
2023-01-25T10:37:44+01:00,84,279.43314,5.24518,1465.67676,322.84512,5.09337,1644.37000,17.90110,-45.27026,,,,
2023-01-25T10:38:49+01:00,85,271.70551,5.13133,1394.21179,331.99771,5.17403,1717.76746,18.01384,-45.10579,,,,
2023-01-25T10:39:36+01:00,86,281.36459,5.27363,1483.81250,337.29465,5.31630,1793.15833,18.16290,-44.88708,,,,
2023-01-25T10:40:34+01:00,87,302.59802,5.25940,1591.48547,355.10120,5.24992,1864.25317,18.27033,-44.72855,,,,
2023-01-25T10:41:49+01:00,88,313.68829,4.96994,1559.01111,324.77234,5.25940,1708.10913,18.40476,-44.52909,,,,
2023-01-25T10:42:40+01:00,89,331.51608,5.19301,1721.56580,292.94928,5.37317,1574.06665,18.57269,-44.27818,,,,
2023-01-25T10:43:28+01:00,90,275.08673,5.55316,1527.60120,305.97397,5.14082,1572.95837,18.69025,-44.10140,,,,
2023-01-25T10:44:23+01:00,91,313.68829,5.06964,1590.28674,302.59802,5.45371,1650.28333,18.79618,-43.94126,,,,
2023-01-25T10:45:08+01:00,92,287.15778,5.16455,1483.03955,315.13437,5.08862,1603.60059,18.92200,-43.75004,,,,
2023-01-25T10:46:24+01:00,93,312.72415,5.15506,1612.11108,352.21472,5.24518,1847.42920,19.02278,-43.59605,,,,
2023-01-25T10:47:12+01:00,94,289.57111,5.43477,1573.75146,341.62744,5.18352,1770.83325,19.19012,-43.33870,,,,
2023-01-25T10:47:51+01:00,95,281.36459,5.20724,1465.13245,311.75998,5.29259,1650.01880,19.29902,-43.17013,,,,
2023-01-25T10:48:29+01:00,96,304.04492,5.06964,1541.39832,324.77234,5.15031,1672.67932,19.38324,-43.03915,,,,
2023-01-25T10:49:16+01:00,97,331.03448,4.63722,1535.07813,301.15100,5.46319,1645.24463,19.46946,-42.90449,,,,
2023-01-25T10:49:56+01:00,98,305.97397,5.16455,1580.21667,311.75998,5.34474,1666.27478,19.57308,-42.74191,,,,
2023-01-25T10:50:37+01:00,99,289.57111,5.22621,1513.35925,321.39957,5.18827,1667.50623,19.66102,-42.60328,,,,
2023-01-25T10:51:20+01:00,100,285.22690,5.40634,1542.03381,340.18329,5.27363,1794.00049,19.74871,-42.46442,,,,
2023-01-25T10:52:18+01:00,101,319.47205,5.24518,1675.68799,329.10788,5.29259,1741.83423,19.84274,-42.31487,,,,
2023-01-25T10:53:11+01:00,102,291.50156,5.40634,1575.95667,349.80902,4.94144,1728.56067,19.96913,-42.11271,,,,
2023-01-25T10:53:54+01:00,103,284.74414,5.34000,1520.53271,334.88712,5.21672,1747.01367,20.08636,-41.92403,,,,
2023-01-25T10:54:58+01:00,104,329.10788,4.73234,1557.44983,333.92404,5.24044,1749.90771,20.17725,-41.77697,,,,
2023-01-25T10:55:47+01:00,105,313.68829,5.10286,1600.70837,357.98721,5.19301,1859.03064,20.31523,-41.55237,,,,
2023-01-25T10:56:32+01:00,106,305.49173,5.21198,1592.21716,390.18588,5.21672,2035.49207,20.42262,-41.37646,,,,
2023-01-25T10:57:14+01:00,107,333.92404,5.25466,1754.65820,327.18109,5.45371,1784.35242,20.51680,-41.22134,,,,
2023-01-25T10:58:12+01:00,108,310.31363,5.29259,1642.36389,393.54687,5.22621,2056.75854,20.60856,-41.06948,,,,
2023-01-25T10:58:55+01:00,109,319.95395,5.14082,1644.82703,335.36865,5.26415,1765.42969,20.73189,-40.86418,,,,
2023-01-25T10:59:36+01:00,110,298.73911,5.31630,1588.18567,338.73901,5.24992,1778.35303,20.82088,-40.71519,,,,
2023-01-25T11:00:18+01:00,111,314.65234,5.18827,1632.49988,351.73361,5.29259,1861.58301,20.90960,-40.56593,,,,
2023-01-25T11:01:09+01:00,112,368.56573,5.04116,1857.99854,337.29465,5.21198,1757.97339,20.99595,-40.41996,,,,
2023-01-25T11:01:56+01:00,113,318.99011,5.14082,1639.87207,348.36545,5.17878,1804.10742,21.10300,-40.23803,,,,
2023-01-25T11:02:34+01:00,114,304.52722,5.31630,1618.95703,350.77133,5.13608,1801.58936,21.20129,-40.07002,,,,
2023-01-25T11:03:14+01:00,115,329.58954,5.10761,1683.41431,355.10120,5.29259,1879.40625,21.28260,-39.93034,,,,
2023-01-25T11:04:02+01:00,116,328.14450,5.22621,1714.95190,353.65802,5.14082,1818.09375,21.36575,-39.78683,,,,
2023-01-25T11:04:44+01:00,117,314.65234,5.20724,1638.46973,366.16202,4.97469,1821.54114,21.46313,-39.61789,,,,
2023-01-25T11:05:48+01:00,118,342.59015,5.20724,1783.94849,429.04230,4.59915,1973.23096,21.55191,-39.46304,,,,
2023-01-25T11:06:23+01:00,119,340.18329,4.97469,1692.30505,348.84665,5.24992,1831.41724,21.68146,-39.23564,,,,
2023-01-25T11:07:15+01:00,120,330.07120,5.13608,1695.27185,426.16669,4.87018,2075.50928,21.75521,-39.10542,,,,
2023-01-25T11:08:08+01:00,121,347.88425,5.13133,1785.11035,400.74710,5.15031,2063.97314,21.85934,-38.92059,,,,
2023-01-25T11:08:55+01:00,122,318.99011,5.21198,1662.57056,391.14624,4.88919,1912.38721,21.96710,-38.72808,,,,
2023-01-25T11:09:37+01:00,123,356.54425,4.92719,1756.76184,357.50623,5.31630,1900.60913,22.06432,-38.55336,,,,
2023-01-25T11:10:18+01:00,124,345.47803,4.92719,1702.23645,376.25562,5.15031,1937.83435,22.14907,-38.40018,,,,
2023-01-25T11:11:18+01:00,125,400.74710,4.69429,1881.22510,355.10120,5.28311,1876.03918,22.22953,-38.25404,,,,
2023-01-25T11:12:06+01:00,126,370.48846,4.87018,1804.34631,388.74527,4.87968,1896.95447,22.34972,-38.03436,,,,
2023-01-25T11:13:02+01:00,127,355.58221,4.82266,1714.85242,422.33188,5.12184,2163.11816,22.44744,-37.85455,,,,
2023-01-25T11:14:06+01:00,128,374.81400,5.10761,1914.40308,398.82730,5.16455,2059.76196,22.55666,-37.65226,,,,
2023-01-25T11:15:07+01:00,129,370.48846,5.37317,1990.69800,383.46216,5.22147,2002.23499,22.68509,-37.41256,,,,
2023-01-25T11:15:47+01:00,130,332.47931,5.24518,1743.91333,361.35373,5.38739,1946.75269,22.80302,-37.19073,,,,
2023-01-25T11:16:27+01:00,131,355.10120,4.93669,1753.02502,391.14624,5.10761,1997.82178,22.88325,-37.03882,,,,
2023-01-25T11:17:05+01:00,132,351.25247,5.30208,1862.36707,383.94250,5.08388,1951.91724,22.95932,-36.89407,,,,
2023-01-25T11:18:09+01:00,133,365.68124,5.13608,1878.16785,424.72873,5.07439,2155.23779,23.03319,-36.75280,,,,
2023-01-25T11:18:51+01:00,134,341.14606,5.24044,1787.75427,411.30261,4.87018,2003.11865,23.15898,-36.51063,,,,
2023-01-25T11:19:28+01:00,135,341.14606,5.28785,1803.93018,395.46719,5.02692,1987.98071,23.23795,-36.35754,,,,
2023-01-25T11:20:18+01:00,136,367.60428,4.99843,1837.44397,410.34326,5.04116,2068.60571,23.31089,-36.21541,,,,
2023-01-25T11:21:08+01:00,137,402.66672,5.00318,2014.61316,396.42728,5.07439,2011.62524,23.40648,-36.02806,,,,
2023-01-25T11:22:07+01:00,138,396.90732,4.87018,1933.01086,386.34406,5.09812,1969.62720,23.49976,-35.84405,,,,
2023-01-25T11:22:59+01:00,139,410.82297,5.00793,2057.37085,396.90732,5.09337,2021.59619,23.61151,-35.62201,,,,
2023-01-25T11:23:38+01:00,140,357.98721,5.31630,1903.16614,400.26715,5.06964,2029.21045,23.70950,-35.42585,,,,
2023-01-25T11:24:16+01:00,141,359.91101,5.06964,1824.61926,386.34406,5.06015,1954.95764,23.78456,-35.27467,,,,
2023-01-25T11:25:21+01:00,142,384.42282,5.20724,2001.78125,438.62463,4.72758,2073.63452,23.85375,-35.13460,,,,
2023-01-25T11:26:28+01:00,143,423.29065,4.82266,2041.38733,400.26715,5.12184,2050.10596,23.97470,-34.88802,,,,
2023-01-25T11:27:08+01:00,144,364.23883,5.10761,1860.38928,417.53732,5.10761,2132.61719,24.09859,-34.63313,,,,
2023-01-25T11:27:45+01:00,145,361.83459,5.12184,1853.26050,404.10629,5.07913,2052.50952,24.17218,-34.48064,,,,
2023-01-25T11:28:20+01:00,146,376.25562,5.20724,1959.25256,416.09872,5.24518,2182.51221,24.23999,-34.33935,,,,
2023-01-25T11:28:58+01:00,147,357.50623,5.19775,1858.22864,416.09872,5.04116,2097.61987,24.30392,-34.20549,,,,
2023-01-25T11:29:33+01:00,148,378.65808,5.08862,1926.84900,411.78229,5.06964,2087.58813,24.37307,-34.05996,,,,
2023-01-25T11:30:17+01:00,149,393.06677,5.04116,1981.51221,428.56305,4.87493,2089.21655,24.43654,-33.92570,,,,
2023-01-25T11:30:59+01:00,150,362.79633,5.48687,1990.61621,420.41418,5.00318,2103.40674,24.51602,-33.75665,,,,
2023-01-25T11:31:32+01:00,151,367.12354,5.17403,1899.50964,416.09872,5.10286,2123.29468,24.59155,-33.59501,,,,
2023-01-25T11:32:24+01:00,152,382.50143,4.98418,1906.45740,413.70081,5.07439,2099.27783,24.65067,-33.46780,,,,
2023-01-25T11:33:06+01:00,153,386.82431,5.10286,1973.91138,445.32944,5.26889,2346.39062,24.74343,-33.26701,,,,
2023-01-25T11:33:40+01:00,154,370.48846,5.11710,1895.82629,396.90732,5.24518,2081.84985,24.81799,-33.10452,,,,
2023-01-25T11:34:12+01:00,155,360.87283,5.24518,1892.84253,452.51065,5.13608,2324.13062,24.87811,-32.97277,,,,
2023-01-25T11:34:46+01:00,156,370.00781,5.24044,1939.00244,433.35492,5.24992,2275.07910,24.93450,-32.84861,,,,
2023-01-25T11:35:43+01:00,157,390.18588,4.87493,1902.13037,466.86511,5.11235,2386.77954,24.99421,-32.71651,,,,
2023-01-25T11:36:14+01:00,158,368.56573,5.18827,1912.21680,405.06595,5.21198,2111.19604,25.09382,-32.49466,,,,
2023-01-25T11:36:46+01:00,159,378.65808,5.40634,2047.15454,414.18042,5.29259,2192.08862,25.14775,-32.37379,,,,
2023-01-25T11:37:16+01:00,160,383.46216,5.13608,1969.49207,418.01682,5.15506,2154.90088,25.20322,-32.24885,,,,
2023-01-25T11:38:09+01:00,161,376.73615,5.17878,1951.03296,451.07462,5.26889,2376.66138,25.25506,-32.13158,,,,
2023-01-25T11:38:52+01:00,162,397.38733,4.93669,1961.77856,444.85062,5.07439,2257.34399,25.34622,-31.92405,,,,
2023-01-25T11:39:49+01:00,163,382.98181,5.28785,2025.15149,459.21072,5.04116,2314.95435,25.42150,-31.75143,,,,
2023-01-25T11:40:48+01:00,164,419.45529,5.12184,2148.38477,425.20807,5.16929,2198.02393,25.51678,-31.53130,,,,
2023-01-25T11:41:37+01:00,165,393.54687,5.13608,2021.28796,452.51065,5.05065,2285.47437,25.61652,-31.29885,,,,
2023-01-25T11:42:24+01:00,166,390.18588,5.09812,1989.21326,407.46490,5.32578,2170.06714,25.69886,-31.10538,,,,
2023-01-25T11:43:04+01:00,167,406.50537,5.34474,2172.66382,446.28711,4.94144,2205.30151,25.77739,-30.91946,,,,
2023-01-25T11:43:45+01:00,168,381.54068,5.10286,1946.94971,413.22119,5.25466,2171.33789,25.84390,-30.76095,,,,
2023-01-25T11:44:31+01:00,169,447.24469,5.01742,2244.01489,469.73474,4.73234,2222.94385,25.91175,-30.59823,,,,
2023-01-25T11:45:09+01:00,170,415.61917,5.09812,2118.87500,424.72873,5.16455,2193.53101,25.98748,-30.41537,,,,
2023-01-25T11:46:08+01:00,171,406.50537,5.18352,2107.12939,483.12076,4.93194,2382.72339,26.04974,-30.26405,,,,
2023-01-25T11:46:45+01:00,172,414.18042,4.96994,2058.45068,445.32944,5.05540,2251.31836,26.14584,-30.02866,,,,
2023-01-25T11:47:25+01:00,173,452.51065,5.06964,2294.06616,459.68921,4.97469,2286.80957,26.20576,-29.88078,,,,
2023-01-25T11:48:03+01:00,174,388.26505,5.23095,2030.99573,443.89288,5.18352,2300.92847,26.27023,-29.72066,,,,
2023-01-25T11:48:41+01:00,175,395.94727,5.23569,2073.05884,444.37177,5.10761,2269.67700,26.33279,-29.56430,,,,
2023-01-25T11:49:25+01:00,176,417.53732,5.37791,2245.47827,444.85062,5.10761,2272.12280,26.39187,-29.41575,,,,
2023-01-25T11:50:02+01:00,177,400.74710,5.04116,2020.22986,426.16669,5.24044,2233.29956,26.46177,-29.23883,,,,
2023-01-25T11:50:39+01:00,178,394.02698,5.06489,1995.70471,436.70853,5.09812,2226.39111,26.52025,-29.08982,,,,
2023-01-25T11:51:18+01:00,179,421.37305,4.96044,2090.19531,453.94656,5.11710,2322.88965,26.57845,-28.94060,,,,
2023-01-25T11:51:57+01:00,180,434.31314,5.24518,2278.05005,454.90381,5.04116,2293.24243,26.63951,-28.78310,,,,
2023-01-25T11:52:31+01:00,181,426.16669,4.91769,2095.75610,421.85248,5.38739,2272.68286,26.70026,-28.62536,,,,
2023-01-25T11:53:06+01:00,182,406.98514,5.10761,2078.72070,480.73108,4.94144,2375.50439,26.75297,-28.48766,,,,
2023-01-25T11:53:51+01:00,183,423.29065,4.96994,2103.72803,450.59592,5.07439,2286.49780,26.80700,-28.34571,,,,
2023-01-25T11:54:27+01:00,184,415.13959,5.15031,2138.09888,445.80829,4.99368,2226.22437,26.87608,-28.16295,,,,
2023-01-25T11:55:02+01:00,185,394.98715,5.14082,2030.55957,438.62463,5.15031,2259.05420,26.93106,-28.01651,,,,
2023-01-25T11:55:41+01:00,186,406.02557,5.21198,2116.19775,476.90695,5.03166,2399.63574,26.98425,-27.87397,,,,
2023-01-25T11:56:19+01:00,187,455.38239,4.83217,2200.48340,459.68921,5.15031,2367.54346,27.04475,-27.71082,,,,
2023-01-25T11:57:16+01:00,188,390.66608,5.25940,2054.67090,495.54239,5.15980,2556.90063,27.10041,-27.55971,,,,
2023-01-25T11:58:17+01:00,189,468.77826,4.71332,2209.50073,480.73108,4.84642,2329.82617,27.18561,-27.32649,,,,
2023-01-25T11:58:48+01:00,190,397.38733,5.28785,2101.32568,504.61472,5.00318,2524.67700,27.27605,-27.07639,,,,
2023-01-25T11:59:27+01:00,191,418.01682,5.22621,2184.64355,470.69119,5.17878,2437.60522,27.32171,-26.94907,,,,
